gene,score,direction,meanLFC,LFC_GSE130437,LFC_GSE222367,LFC_GSE229235,consistent
SERPINA1,0.01292645771861943,Up,2.9004459874352952,2.4516404381135577,2.1755837287730144,4.074113795419312,True
F2R,0.013157875946456465,Up,2.7340493192668,0.9321209729077716,5.898444118902508,1.3715828659901201,True
BMP7,0.013566060960457479,Up,2.444385861456505,0.46772591673645747,4.299478300887742,2.5659533667453154,True
SEL1L3,0.01415492625853389,Up,1.3611567718766546,0.44881487794031594,1.238479698642048,2.3961757390476,True
RAET1L,0.01425536821819462,Up,1.0454236342252285,1.2228799293253632,1.6333464418305863,0.28004453151973635,True
RDX,0.014361866372256117,Down,-1.6822054912400874,-1.9234098391246313,-1.3710871551375865,-1.7521194794580441,True
MAMLD1,0.01440349494456692,Up,2.016434155635986,1.0388147990824532,2.381604014707349,2.628883653118156,True
PHLDB2,0.014425921599953768,Up,3.168930212754562,0.13987853624381202,6.140248395518207,3.226663706501666,True
MED13L,0.014425921599953768,Down,-1.2673797706918848,-1.795117898639476,-1.8439376974712758,-0.16308371596490215,True
CCDC71L,0.014617482757600858,Up,1.5233386856809625,0.20931289936913552,3.5936046401217094,0.7670985175520426,True
STK26,0.014633890676910125,Down,-1.1191084511136797,-0.9156566789922896,-1.1762379923217048,-1.265430682027045,True
PAIP2B,0.014676043000566135,Down,-1.17692700380763,-0.44731937079147815,-2.0278112328069633,-1.0556504078244489,True
NOX5,0.014697149482954011,Up,1.2621803729187244,1.3395039823060837,0.5519273691640545,1.8951097672860353,True
FAM167A,0.01495200771868288,Up,1.814151347887333,2.221456325783106,1.378146154985634,1.8428515628932587,True
COMMD2,0.015117978168806334,Down,-1.1069939009981442,-0.9775221178461687,-0.6644714921165396,-1.6789880930317245,True
IL18,0.015231410381431536,Up,1.6869895348419963,2.1134728153511575,1.4867928670181436,1.4607029221566887,True
APOL1,0.01534710780950275,Up,2.3236237337968064,4.273024929083874,0.8704421865997357,1.8274040857068097,True
SOX8,0.015352159513462065,Up,2.11864563171586,1.4859179877789395,1.8852694364534304,2.98474947091521,True
FAM114A1,0.015756334599515486,Up,1.3342501925246377,1.3860512526725184,1.0547923323281243,1.5619069925732703,True
CDC14B,0.015766177058492155,Up,1.2433410102710634,0.12484061979188574,1.7757854823203143,1.8293969287009901,True
ZNF45,0.015956248130145522,Down,-1.090967417034073,-1.5468972404315247,-0.7177850601317457,-1.0082199505389486,True
TGIF1,0.01597856455786549,Up,1.1421095095138483,0.5684573997581469,0.8414715259407003,2.0163996028426974,True
IER3,0.016225420072528866,Down,-1.375548530947034,-1.2835800772333905,-0.8997507904196842,-1.9433147251880274,True
PLCH2,0.016225420072528866,Up,1.4429140632070112,0.6828626131507312,0.9033047067212365,2.742574869749066,True
PLS1,0.016270574276918214,Down,-1.430112489018822,-0.8081602447898858,-2.7879925147479336,-0.6941847075186461,True
IFITM3,0.016429273609764292,Up,3.1094416962602005,1.597810505849267,3.701394910972919,4.029119671958417,True
STRIP2,0.016488341420193404,Up,1.2538923850164778,0.3309571109936579,2.279667652178999,1.1510523918767765,True
NEDD9,0.016488341420193404,Down,-1.7368347291748023,-0.19227292454066894,-2.9166946058488255,-2.101536657134913,True
UBA5,0.016543259839401112,Down,-1.1300246507554161,-1.5817111882652768,-1.0239607521449334,-0.7844020118560381,True
NRBP2,0.016589001545808023,Up,1.1455208888348927,1.242169056265503,1.2124775335438547,0.9819160766953204,True
AREG,0.016680737752657125,Up,2.5587977562521664,3.7910106900133305,1.1402381910651918,2.7451443876779775,True
SLC4A3,0.016703724526301377,Up,1.4716512721798365,0.9864039560819036,2.0946292740940144,1.3339205863635917,True
LMF1,0.01680600125440133,Up,2.1687403463777044,1.0842358308369167,0.15905968600953033,5.2629255222866655,True
ERGIC1,0.016888379422460333,Up,1.2136250052835633,0.9613494750052782,1.22342286883309,1.4561026720123218,True
KIF5C,0.016978486167225616,Up,1.906220723041587,2.1993713952585057,1.7980775005240823,1.7212132733421737,True
SLC4A2,0.01707439019980904,Up,1.0409708943235545,0.8844938920002694,0.9168861551829767,1.3215326357874173,True
TRAF1,0.01709773712939432,Up,1.383338246691807,0.6850327628155802,0.9229424546051769,2.542039522654664,True
NBL1,0.01719133767287931,Up,1.72087761086816,0.8679761535613886,2.8254596280485282,1.4691970509945627,True
IFIT2,0.017238265775327253,Up,1.9089371730957971,2.683239654176237,1.933456372582721,1.110115492528434,True
TESK2,0.017474187694486963,Down,-1.4656142592306,-0.6033865975386378,-2.901048417720169,-0.892407762432994,True
