gene,log2FC,t,P,FDR,AveExpr,sig
TNFSF9,0.9501638915714399,2.5382862978933773,0.016142178349576417,0.031820277644491454,1.898807997716712,NS
MMEL1,0.44918106156580817,2.5378896498196246,0.01615737765665088,0.03184572919894132,2.472944318119451,NS
SSTR5,0.7020921209592859,2.5367029378596357,0.016202930354364136,0.03193099074081756,0.7898764081378572,NS
LANCL1,-0.650993300833528,-2.535625211777313,0.01624440186455184,0.03200818651651997,5.215716561684393,NS
FOLR1,-0.9273469344610609,-2.53412989740816,0.016302104086730423,0.03211356889727224,1.45130818888643,NS
NDUFV2,-0.31981856543004433,-2.5341196909670587,0.016302498586689102,0.03211356889727224,6.146305824418847,NS
SLC2A11,-0.7515614078993705,-2.533652644100399,0.016320560303397243,0.03214145612951205,2.918686181339272,NS
MLF1,-0.5569198153430676,-2.533634200458072,0.01632127393658964,0.03214145612951205,3.7562969820255723,NS
SWAP70,-0.47707526237630316,-2.5320207157411763,0.016383815071193217,0.032259093935914855,3.740488798456166,NS
VWA7,0.4678955479007087,2.5319735885968075,0.01638564509856441,0.032259093935914855,2.1550138002689905,NS
ELMO2,-0.37094744556821857,-2.5316806229556676,0.016397025669705287,0.032273058239731346,4.960561600602253,NS
SRC,0.8642389087776619,2.5316716235386623,0.0163973753769222,0.032273058239731346,4.631542012037221,NS
GGT5,1.1226745205364057,2.5312070815015146,0.016415436272087566,0.03230315261268375,1.4631898423465075,Up
NUTM2E,-0.3409545509130012,-2.531132476526701,0.016418338537052105,0.03230315261268375,1.5362989040250798,NS
REXO4,0.4760024147834117,2.531099328963839,0.016419628186991705,0.03230315261268375,5.858618810968812,NS
GPR137,-0.45764347457537136,-2.530403109170507,0.016446737070039772,0.032351912560469695,5.060384253554469,NS
TCF7L1,-0.8769951186121941,-2.5301219852836887,0.016457694916126638,0.032368892968428244,3.878756356720785,NS
CDRT4,0.4790622021505316,2.5296317180921317,0.0164768209564245,0.032401931462626814,2.2916158045837665,NS
TXNRD3,0.411532544499736,2.5292654970263384,0.016491121104084606,0.032422864911732324,3.8335673408327455,NS
KIF1C,0.5673611459581671,2.5292398065272694,0.01649212469107442,0.032422864911732324,7.705295007839942,NS
SMARCD2,0.5184564427934876,2.528440855089034,0.01652336337749891,0.03247969140677974,8.920444758919231,NS
PCBP1,-0.34017003441766575,-2.5279176699704187,0.01654384916623615,0.03251536805208147,7.918009460787894,NS
CPLX1,0.6652563448452784,2.526460652274288,0.016601023100727263,0.03262313151758051,3.862369399344528,NS
ARNT2,0.8522108729077145,2.525422538632848,0.016641869791261192,0.03269878396732983,4.342964537984911,NS
FAM200A,-0.521871194263572,-2.5240173139241167,0.016697308330315064,0.032803081813642256,2.4415267273867403,NS
PCDHGA1,-0.563729332089316,-2.52337693076892,0.01672262879115731,0.032848189407863194,2.2982489277075606,NS
KCNK5,0.707907341611526,2.522593883945043,0.016753638048455713,0.03290445717460915,3.7434740806029576,NS
ELOVL7,-0.8182928144800035,-2.5218439022603762,0.016783387419545975,0.03295823497356947,4.321841508499609,NS
HMGB1,0.614240775428369,2.5210946940122625,0.01681315455691403,0.03301203248380397,8.305246331311865,NS
LRRC27,-0.4117938752407382,-2.520482903213623,0.016837497860288788,0.033055166814860315,2.598004033640922,NS
ADAT2,0.595810431995268,2.5203662549845105,0.016842142994782944,0.03305962323288447,3.5178655363972604,NS
KDM6A,-0.6084501993616279,-2.519939438830455,0.01685914958825171,0.03308833941326503,4.637267181605101,NS
MRPS14,-0.30589207984381717,-2.5196941483453514,0.016868930383117132,0.03310126003941645,5.0107675094636885,NS
POLR1A,0.4419286045566808,2.5196550679956813,0.01687048916729796,0.03310126003941645,7.063446433123942,NS
MRPS16,-0.5231340775219845,-2.5194744049660196,0.016877696929735984,0.03310723667184459,6.6006833037902695,NS
CHID1,0.5701197777226248,2.5194594835208797,0.016878292364638926,0.03310723667184459,5.60305873115723,NS
PRELID1,0.6058542125591581,2.51932900181333,0.016883500012366996,0.033112785215180525,6.815116310000528,NS
RORC,-0.9180535971820871,-2.518599932200375,0.016912625036448723,0.03316523357034795,3.09347305688871,NS
TNK2,0.7470948012549485,2.517603630911559,0.016952500102656292,0.033238744742762776,6.825472520178694,NS
DPM3,0.5376828558465494,2.5174019846440365,0.01696058110963907,0.03324990541761496,4.2790758818743155,NS
PIGBOS1,-0.3870363819941599,-2.5168179542010627,0.016984006189180983,0.03329113957853966,2.9484213909657533,NS
BRSK1,0.6517201661093224,2.5167053633277336,0.016988525550054763,0.03329530936795441,2.0675236598785025,NS
HNRNPH1,0.5706238946645864,2.5161852715261817,0.017009416201055314,0.03333155907398126,8.413329229450094,NS
IGF1R,1.0879743074132318,2.5160714324410884,0.017013991948221605,0.03333477836933631,5.390659160172473,Up
SCIMP,-0.3293487972672183,-2.5160252426721343,0.01701584886228425,0.03333477836933631,0.7272171980520433,NS
LONRF1,-0.5533921718931961,-2.51565032431481,0.017030928160068244,0.033359624128903725,3.0508823885539593,NS
WDR35,0.7173945033163612,2.5143896129106507,0.017081724292916028,0.03345441401900917,4.278355706721293,NS
GOLIM4,0.6398988854720938,2.5140952875042815,0.017093603157700053,0.03347296881711129,5.322096560292382,NS
ZDHHC23,-0.6275571352802809,-2.514014302004099,0.01709687303288635,0.03347466250453581,2.8611818002635454,NS
POP1,0.4118221639664047,2.513331953835917,0.017124446373255168,0.033523933765026534,5.1407738729739085,NS
PALM2AKAP2,-0.6738264791953603,-2.513104982485093,0.01713362721418522,0.033537189874032355,1.5376181475369732,NS
RDH5,-0.30855916527379634,-2.512965390991711,0.01713927584162184,0.033543529308146004,0.8040075469430537,NS
COPZ1,-0.5167233850666402,-2.512901801960762,0.017141849564760177,0.03354384986530253,6.630208414161817,NS
ZNF3,-0.6591664201096247,-2.5127782706735498,0.01714685042444637,0.033548919181595305,5.038241109560991,NS
SLC23A2,-0.3380918346936747,-2.512647368419068,0.017152151141130657,0.033554573680027774,4.984788935523875,NS
CNTNAP1,-0.56168777403714,-2.512508821109553,0.01715776307300115,0.03356083533067777,1.7012114238465326,NS
SRGAP1,0.830789544443915,2.511795532009096,0.017186681911001218,0.03361267746511535,5.599311292553161,NS
KLHL33,0.28307958649358134,2.511421745709544,0.017201854167379505,0.03363762407358181,0.3349499205278635,NS
CCDC34,-0.6080389755575648,-2.5110439234616226,0.01721720273952335,0.033662908404470504,4.026508544659759,NS
C1GALT1C1L,-0.44840164753449097,-2.5103144656820873,0.01724687164951216,0.03371618068673592,0.7625523033002587,NS
ACADM,-0.8069527989185394,-2.509863025517473,0.01726525637296375,0.03374738147104093,4.103601744731464,NS
ZNF385C,-0.5030773661832058,-2.5097171442053323,0.017271201176441153,0.03375426132756029,0.9562109285011082,NS
YIPF2,0.46819463205497613,2.509623481777923,0.017275019000514823,0.03375698293811116,6.365063792129772,NS
SRP14,0.3784625836056829,2.509177978364892,0.017293189008616,0.033783359490542605,7.254934560491479,NS
SPAG8,-0.29972695025863133,-2.50917350881714,0.017293371389475974,0.033783359490542605,0.4910615335430736,NS
GLRX2,0.43401691429681705,2.5090331459700037,0.01729909982402024,0.03378980780950571,3.984132086892862,NS
CAMKK2,0.3570226726573313,2.5082724021533096,0.017330177316627636,0.03384576091905992,6.568061894796833,NS
TMX2,-0.4939991615195723,-2.5080091315855326,0.01734094423093615,0.03386203742289566,5.8020232174823505,NS
DYNLT1,-0.4989338249175116,-2.5078964567279747,0.01734555414357637,0.03386628813640615,4.35625597059826,NS
PUS7L,-0.9729112371118234,-2.5070853537009627,0.017378772335204913,0.03392638599350872,4.594954319177721,NS
FXR2,0.4397713366050802,2.506943434179249,0.017384590553133007,0.03393298498233885,5.675919240505455,NS
FEN1,-0.5288130855158695,-2.5059820911497095,0.01742404943414399,0.03400523612925549,5.829839531408556,NS
ZNF83,-1.0029438308559764,-2.5054895784948745,0.01744429672116278,0.03403997841887912,4.4415295583035705,Down
DCTN5,-0.2473201794084364,-2.505349182851075,0.017450072364942597,0.03404647564446818,6.647162652389692,NS
FBXO8,-0.5178247510510299,-2.504599567828146,0.01748093998669889,0.034101920627170546,2.8508195970955503,NS
SLC31A2,0.4532312758259881,2.504043942885089,0.017503851809770328,0.034141832026372367,3.0544157224649893,NS
PFN2,0.48605608739374245,2.5037403674425254,0.017516381721840526,0.034161484823637144,7.223822716839808,NS
EMID1,-0.6223553266721097,-2.503404729826759,0.0175302445604139,0.03418373130238177,1.215681204662289,NS
DBP,-0.7249161174704152,-2.5033350137789303,0.017533125304079102,0.034184559617240096,3.103103105983188,NS
RPL10A,0.4533366901588313,2.50306535241902,0.017544272096702618,0.034201501864706406,9.410165159720956,NS
PTEN,-0.5734152253045636,-2.5028358044261885,0.0175537658746127,0.03421521736573788,5.95620009282413,NS
RACK1,0.6203882682590318,2.5024841588389894,0.01756831857486256,0.034236114278090646,10.485447146638824,NS
EIF2B3,0.40008600409418865,2.5024578896931295,0.017569406156218225,0.034236114278090646,4.8467662819833075,NS
C19orf47,-0.3564401644784107,-2.5022712602454384,0.017577134668636633,0.034246379822613846,4.5534948148993015,NS
PGGT1B,-0.6515506331336192,-2.5021456747468593,0.01758233704512554,0.03425172138993735,4.177932487454227,NS
PLEKHM3,-0.5458979902522697,-2.501967758642075,0.017589709633696615,0.03426128860781181,3.413664159170807,NS
LINC02798,0.40903368750831604,2.501252892501446,0.017619361258916114,0.03431424225029431,0.42780356396167646,NS
PCID2,0.44936635240665873,2.500920633208081,0.01763315850013331,0.03433630850074924,5.245660866719185,NS
RPS6,0.45630981597767767,2.4999985525449264,0.017671500310079177,0.03440615649964919,10.045218475342615,NS
EFCAB12,-0.3221908832597856,-2.4997744864191103,0.017680828932435735,0.03441950460287734,0.4437547439515175,NS
DPY19L1,0.6267390752834384,2.4990844011533033,0.017709587872289406,0.03446935946548314,5.1029129886622435,NS
RHBDD2,-0.7144761724656551,-2.4990390683262786,0.01771147859478947,0.03446935946548314,6.515590430721401,NS
TOMM40,0.5614935834117233,2.4989817859523056,0.017713867968719085,0.03446935946548314,7.229365201283655,NS
GET4,-0.4096287805328116,-2.4986412871567536,0.017728077025209236,0.03449218676459147,6.4377938899560885,NS
ARFGAP1,0.4237070401298661,2.498409047463976,0.017737774410998126,0.034506230891220534,7.030948209036147,NS
MGST3,-0.45721300442885343,-2.4973474163209155,0.017782165786299226,0.034587753714295545,5.041373656057335,NS
TMEM161A,0.5233602229873837,2.4971363594194633,0.0177910031156071,0.03460010791758212,5.566013590583273,NS
SLC7A6OS,0.23912706517110593,2.496017487449204,0.017837919582270583,0.03468650498262423,5.295728620003153,NS
SRR,0.2529453728991122,2.4959030180667465,0.01784272589599038,0.03469100457414305,4.883860545145345,NS
XRCC1,-0.38788871914649387,-2.4956802117518877,0.017852084440475556,0.03470435241996917,4.631053429092777,NS
PCYT1A,-0.38584966377968394,-2.495087974934143,0.017876982076273064,0.034746687811082554,6.823750736549023,NS
PSMB5,0.511213090215804,2.495036435316309,0.01787915030689357,0.034746687811082554,7.159193112429429,NS
ZSWIM1,-0.5350819518524118,-2.4949841295341475,0.017881351015933928,0.034746687811082554,4.090753113826074,NS
HCRTR1,-0.44826398626673764,-2.493776937934119,0.017932211349800532,0.03484065463119397,2.5131283742527084,NS
SLC38A2,-0.9049777532875891,-2.4935244028419605,0.017942867694685664,0.03485649343228608,7.450274317277813,NS
MSTN,0.2908201164132994,2.4922115477865083,0.017998360464390146,0.0349594165927779,0.31876603707304557,NS
OTUD5,0.35702412516402066,2.4915211630565746,0.01802760525127009,0.035006629610160996,6.303850121486541,NS
PTPA,-0.5754160963498595,-2.4915116457681785,0.01802800870901406,0.035006629610160996,7.409132832188794,NS
ZNF808,-0.6463851223728291,-2.4914596635025186,0.018030212491935066,0.035006629610160996,3.1880308448122743,NS
RNF20,-0.31258057285638685,-2.4912868349825787,0.01803754131492966,0.03501597455544016,5.247892198075262,NS
CLIP1,-0.7583073749791046,-2.491212515722763,0.018040693675285782,0.03501721032858776,6.317409004922418,NS
INO80C,-0.4584691224000269,-2.4908226879065865,0.018057237065758618,0.03504443428866344,3.4495894626167467,NS
RSAD2,1.0257836214027756,2.4906198638835675,0.018065849945803663,0.03505626173088543,0.9676814541898331,Up
KRAS,-0.8852303737357872,-2.489913851695423,0.018095859978234336,0.03510960064636796,5.108794494156655,NS
CDKAL1,-0.4015333434057856,-2.488761111851153,0.018144956999228534,0.03519995212156961,3.5100616749774027,NS
FUS,0.35258157030236736,2.488664861801303,0.018149061958451906,0.03520300911366946,8.306901629011735,NS
CHD3,-0.38067658536266524,-2.4878797727128306,0.01818257694169705,0.03526310275205256,7.331463314392182,NS
GIN1,-0.6536207300122804,-2.487592453058031,0.018194856614095443,0.03528200184056764,2.2654099647943573,NS
MX1,-1.082881337480194,-2.48744619570695,0.018201110383269523,0.03528921234499631,2.216486687096631,Down
SMIM13,-0.41499339854023876,-2.486674289063522,0.01823414872039686,0.03534834485225681,3.6056768496381704,NS
GADD45B,0.6231533467141747,2.4860144849348025,0.018262432509858154,0.03539824510579524,4.975887650656651,NS
STRN4,0.4182905362585084,2.4851133438587762,0.018301126615442014,0.03546830706771615,6.889472094070704,NS
SPSB4,0.5168062130996057,2.4843998163428194,0.018331818043921737,0.03552284217643696,0.8569429215197683,NS
SNRPD1,0.4986323543986715,2.484307178150241,0.018335806207761512,0.03552562452753793,6.063199722568935,NS
IK,-0.3713285930873856,-2.4837919242552755,0.018358002894511807,0.03556368020719691,6.241132422247652,NS
MED20,-0.397761041143895,-2.4834521309979753,0.018372654356022554,0.03558711049004703,4.308847569912446,NS
EREG,0.3387935110989424,2.483362181248759,0.018376534669626216,0.035589673864829176,0.49438272095935604,NS
AVPR2,0.3316961791693334,2.4827532971723807,0.018402820871280177,0.0356356237767597,0.4986902400128243,NS
PDCD11,0.5057052318323245,2.4825244210519606,0.01841271061033433,0.035649814853977405,6.843348231920411,NS
DVL2,0.5270130414734517,2.481846664994702,0.018442025012830106,0.03570160586280698,4.757302946698882,NS
NBN,-1.0647742256997967,-2.48004830737492,0.01852001513533736,0.03584759987049933,5.874967134403632,Down
PAIP2,-0.5148768084580753,-2.4799508711930534,0.018524249303901615,0.03585081007522338,6.088329581349137,NS
MIER2,0.37800435984801956,2.479197726698344,0.018557007730866333,0.035909215988590086,4.680593671162327,NS
ACYP1,-0.4360015306780113,-2.478836607842681,0.01857273359845287,0.035934650953136714,1.9112150647305837,NS
U2AF2,0.4312373465102227,2.4784586458582294,0.01858920601327479,0.035961523071406785,8.032252033986788,NS
GTF3C2,0.3349404491307645,2.477204160555174,0.0186439751713735,0.03606246392584043,6.30149154671653,NS
B3GALT6,0.4944428758058665,2.4762057413776684,0.018687670362211133,0.0361419596736997,4.933922803721425,NS
BCAS3,0.8579598140742273,2.475789010116203,0.01870593606173443,0.03617225952254536,7.797925002665172,NS
ORAI3,0.5544397710727691,2.4750516853387405,0.018738293703448556,0.036229797202153136,4.653596074658251,NS
SLCO5A1,0.5722163228085628,2.4749298660407635,0.018743644696465982,0.03623510979584861,2.0970834140295733,NS
TMEM220,0.31042562239194865,2.4746244706516958,0.018757065539766322,0.036256019337315294,0.8180819396551952,NS
GPT2,0.7583724640853889,2.474150317479554,0.01877792000936673,0.03629128972651701,6.254018155310064,NS
CLCN5,-0.37980344822960327,-2.474009134340372,0.01878413370435847,0.036298258646531384,3.6873035353380716,NS
SCCPDH,0.26864776580300653,2.4737535389628986,0.018795387652316357,0.036314964010631785,5.286931463929466,NS
EMILIN3,0.43024589651519546,2.4733683581476735,0.0188123589477209,0.03634270981170398,2.074946704760412,NS
DYNC2H1,-0.7329785827818998,-2.4731713862745206,0.01882104306455392,0.036354440523941996,3.8429892499950795,NS
TG,0.29221058430028934,2.472968233767176,0.01883000351728443,0.03636670167296822,0.33124894869153065,NS
KLK6,1.2021804233688136,2.4728816942697596,0.018833821702794337,0.036369029450776136,3.4340962903370365,Up
PDCD6IP,0.4557140885818747,2.4726194518631464,0.01884539635587052,0.03638633262274404,7.122119881576782,NS
CEBPZOS,0.5697580436755163,2.4722571167951424,0.018861399533695346,0.036412180320319766,5.763292430866409,NS
CASP9,-0.4595802099649014,-2.4720139762969646,0.01887214524178899,0.036427872641861175,2.817304366340187,NS
PECR,-0.2770836525375928,-2.4713101574108216,0.01890328243737067,0.03648291573013899,3.2594229660781,NS
TP73,1.1968652220537448,2.471129522795732,0.01891128135425379,0.03649329338276147,3.378742539636234,Up
CPM,0.7424240897829187,2.471025274333654,0.018915899125838232,0.03649714443201308,3.5847434743370545,NS
IFIT1,1.3854506451621493,2.470818988114167,0.018925039785257346,0.03650971985738004,2.681744242098427,Up
IPO11,-0.5229036780081329,-2.470301459652714,0.018947989558246194,0.036548928306711304,3.962186098640162,NS
CDC42SE2,-0.42515191566332483,-2.470238207947791,0.018950796197629058,0.03654927702297337,4.563167350502442,NS
VEZT,-0.6695851789519963,-2.4701464542203917,0.0189548682205782,0.03655206577476143,5.786703395459244,NS
PCLAF,0.580208157576913,2.4691939690241766,0.01899718675607727,0.036628597099021956,6.091201603650555,NS
C1orf167,-0.49352496937267104,-2.4683508609572216,0.01903471781835975,0.03669587774428662,2.0639821752210477,NS
ZNF713,-0.46629970218403943,-2.4679901853297106,0.019050794047857457,0.03672178401220439,1.4864113610431742,NS
GPR176,0.5844956157450424,2.4672485711103653,0.019083888715837414,0.03678048283518984,3.010791670743802,NS
CLPP,0.5124906201645211,2.4666671946419028,0.019109869513602846,0.03682545670217888,5.912323134016341,NS
TRADD,0.4365564871648954,2.466423445669959,0.019120771894606304,0.03684136544864689,4.087624064805047,NS
YARS1,0.6314354468936029,2.466300448523727,0.01912627545907158,0.036846868943227314,7.569627890422825,NS
LYPLAL1,-0.4860518954466608,-2.466132187563956,0.01913380672106878,0.03685627674378029,3.817712265687221,NS
EIF2AK2,0.7480154872532309,2.4654823724771417,0.019162917538981316,0.036907243562346884,6.077470794483954,NS
ETFB,0.4931159666394489,2.4646266883624053,0.019201312803745135,0.036976075389503114,6.567579127476879,NS
ATP8B4,0.65898410190036,2.463737450244677,0.01924128821115165,0.03704793064200025,0.7414577518425771,NS
MIEF1,0.4231236351015377,2.463643577047084,0.019245512688771848,0.03705093929668262,5.267267313966704,NS
RAB18,-0.8921521293870603,-2.4635744169148146,0.019248625572763627,0.037051807405240895,5.462953023703166,NS
NUDT21,-0.6141686574202441,-2.463458484338393,0.019253844708249583,0.037056729050625827,6.899324704440856,NS
RBM45,-0.4190399129303599,-2.463335522947044,0.019259381686249456,0.03706226098311989,3.0693046196582534,NS
EPM2A,-0.44230889861256595,-2.4630713402557,0.019271282815735973,0.03708003670337697,2.2511410785888466,NS
UBTD1,0.8286401537886982,2.4624935425925423,0.01929733538725462,0.03712503265448473,4.3987530690263315,NS
NUTM2G,0.44852896581562424,2.461294346376151,0.019351509293010372,0.03722228380631601,1.2459486857356883,NS
SART3,0.2971314750698746,2.461256212493496,0.01935323427734097,0.03722228380631601,6.241685516852279,NS
ADSS2,0.60546948668851,2.461090338530567,0.01936073921408673,0.03723157351766693,5.577563376978188,NS
GNRH1,0.5065181873662369,2.4602965281585356,0.019396691872263963,0.03729555935488908,1.0538842049469543,NS
ETV1,0.7680588752651029,2.459681542277096,0.01942458730231257,0.037344037384100644,0.864906595838806,NS
ZNF597,-0.5329430219984845,-2.459487739481402,0.019433385691278827,0.037355792768527823,2.4449658874897406,NS
MNX1,0.49202543725544656,2.4588035397191352,0.019464476596161684,0.037410390740399674,3.6486512727051217,NS
MCTS1,0.36938167901319974,2.457860427282058,0.019507407368276525,0.03748772651650434,5.7834295614304825,NS
ZBTB37,-0.7985291543532576,-2.4566519883943783,0.01956254239583955,0.037588490834855146,4.555630095878689,NS
CDK2,-0.47327953292939035,-2.4564541980439145,0.019571580134581826,0.03760066582377425,5.5719392299583115,NS
C12orf57,-0.7356686140855474,-2.4563053364475644,0.01957838466296969,0.037608547629571505,5.29982094517456,NS
NACC1,0.4904497788544797,2.4562114656632774,0.01958267664908205,0.037611601528711604,8.0684444713737,NS
NR4A3,0.830669168459775,2.455595845966436,0.01961084550545854,0.03766050753179876,1.0469838666286808,NS
SPON1,0.4912835451117163,2.4553135890561935,0.01962377308902758,0.037680134863591515,0.9903310075109855,NS
EOLA2,0.49479373217609207,2.4551325425721906,0.019632069257076362,0.03769086510196495,5.817959540741838,NS
FHDC1,-0.5314621710703229,-2.454557216136537,0.019658453962088457,0.037736315087340946,3.3275466930796305,NS
NBDY,-0.2862875471814471,-2.454333593205896,0.01966871814447436,0.03775081189367604,4.794595883370317,NS
ZNF506,-0.5807899230059808,-2.4531881294783737,0.019721371205451168,0.037846651841813704,2.7144699151898997,NS
TMLHE,-0.4704067771253912,-2.4530266549508464,0.019728803988882763,0.03785569654277077,3.671850174762583,NS
SDC4,0.41214484265739765,2.4529346124460734,0.019733041914006832,0.03785860929029099,7.694064047794745,NS
PRDM6,-0.5628927613458782,-2.4524883778993036,0.019753599745328358,0.03789149495861332,1.7360178956726862,NS
CADM1,-1.3520275668185546,-2.4524443862372998,0.019755627481475455,0.03789149495861332,2.046231455721269,Down
CAMLG,0.3993810837909843,2.452277226037777,0.01976333423937189,0.03790105390986737,5.026990123056286,NS
PHF13,0.5486956611896492,2.4522060824079626,0.01976661508035059,0.03790212361253614,4.711714680620398,NS
NSMCE1,-0.4707703939375526,-2.451941972912303,0.01977879903819997,0.03792026223315501,4.83762474046147,NS
ATAT1,-0.44791802171789014,-2.451376173832006,0.019804923707615277,0.03796511955464771,3.2227662210904184,NS
CTNNBIP1,-0.6848726983214384,-2.449053463402642,0.01991250104284742,0.038166084001018064,4.43607599223046,NS
ZNF211,-0.38239279947536853,-2.4485814040072618,0.01993442984329759,0.03820285405326437,3.1186996987992415,NS
FBP2,0.3078209761201386,2.4484422442292537,0.019940898507853414,0.038209989858316584,0.7213044869531774,NS
SLC30A7,-0.5112264308784046,-2.4481759974479016,0.01995327999354049,0.03822845206195321,3.722327803416957,NS
UNC5CL,-0.36978438790212387,-2.44765331713474,0.01997760703928792,0.03826979251030121,0.5778410680112114,NS
TANC2,0.7492588325342364,2.4467499132995143,0.02001971794235472,0.03833910587724391,7.745593015649437,NS
USH2A,-0.28096176086385266,-2.4467364870816324,0.020020344397656074,0.03833910587724391,0.3285099748044372,NS
STBD1,0.4107863271456799,2.4466998626238445,0.020022053353091884,0.03833910587724391,2.972250542501976,NS
PLXNB1,-0.4500870027198254,-2.446586855367625,0.020027327291228945,0.03834392965152898,6.382896636117904,NS
KRBA1,-0.4460781167774062,-2.4460185261076957,0.020053869903434888,0.03838445104431226,2.7282391464136744,NS
CAPS2,-0.33533041109415535,-2.446015585373508,0.02005400732769874,0.03838445104431226,0.42440666926485,NS
PEX11A,-0.43826320098220356,-2.4455089122933145,0.0200776976522071,0.0384201602595929,3.3032669796093366,NS
CLEC4A,0.2776503516683623,2.4454626832609136,0.020079860437773336,0.0384201602595929,0.4647354190685106,NS
TACO1,0.517341861429107,2.4453956540805066,0.020082996718310334,0.0384201602595929,6.371394591514496,NS
MYG1,-0.5622596283179326,-2.445380523778754,0.02008370472367253,0.0384201602595929,5.208500871584987,NS
GET3,0.4492117496375796,2.4450174314004425,0.02010070205974047,0.038447392052978924,6.656842701144867,NS
OTUD7A,0.5518619711458356,2.444780367276145,0.020111806760205984,0.038463346839146345,1.2917196900350123,NS
GCLC,-0.5619980382816578,-2.4444807919639095,0.02012584766061318,0.038481965528406506,5.686552632315499,NS
UBE2Q2,0.6717402830548249,2.4444546880027986,0.020127071560226983,0.038481965528406506,5.1004488210139005,NS
PRDM2,-0.42851274757103364,-2.4434268781514747,0.020175315087993778,0.03856890684106378,4.891693656451998,NS
MTF1,0.38419987395402055,2.4428374246164126,0.02020303058762096,0.03861658648023841,4.97441673495277,NS
AKNA,0.7466364186652201,2.442596394256574,0.02021437359832631,0.03862938688060052,4.258600205468841,NS
PABPC1L,-0.6714126539653427,-2.442577182401474,0.02021527796812229,0.03862938688060052,5.550465703381756,NS
CNOT10,0.3945715432657283,2.4424945381974914,0.020219168743652434,0.03863151815276571,5.107653724673413,NS
FAM3C,0.5433424415599706,2.4415425952077854,0.020264034233581817,0.03871192595350333,4.840946989431199,NS
CASC3,-0.38903032232337,-2.440680792739162,0.02030472973248147,0.038784346527570956,6.228019952416064,NS
SEC24D,-0.703575193468288,-2.4404317928197536,0.020316501736853697,0.03880150763930662,5.625640880395788,NS
HSPE1-MOB4,0.5908056041854675,2.440040142520627,0.020335030451289645,0.038831566586843266,5.750606529971645,NS
TREX1,0.4063821702615318,2.4397409422078824,0.02034919581103874,0.0388523881443798,1.453930730180174,NS
CASK,-0.504420927353853,-2.4396809262558787,0.020352038294729702,0.0388523881443798,5.5054786417721475,NS
ANAPC15,-0.4093474508650517,-2.4396247151681787,0.020354700900630518,0.0388523881443798,4.349198686862312,NS
SLU7,-0.4613135402895656,-2.4395740851748977,0.02035709941353272,0.0388523881443798,4.9268504146531615,NS
ZNF414,0.4642329652150395,2.439337792070846,0.020368296824059117,0.03886842932466121,4.063978377736959,NS
LOC102724560,0.8233665930955376,2.4388447011914915,0.0203916814261319,0.03890501381244413,5.975097719727679,NS
H2BC6,-0.3638621026946729,-2.438815680857031,0.020393058465090333,0.03890501381244413,0.36043698320862055,NS
ZNF672,0.5451632917146644,2.4384074070278254,0.02041244039638625,0.038936653128313035,4.333049615379897,NS
C5orf22,-0.6743869315667569,-2.437731861647108,0.02044454740655342,0.038992553487505764,4.663878898001367,NS
NPEPPS,-0.30514436295139835,-2.4376011146369234,0.020450766811696903,0.03899907155117266,7.2739042484656595,NS
CLVS1,0.8323033981701902,2.4374190786798264,0.020459428817599306,0.039010245166049964,1.712253390945034,NS
WDR45,0.6214746392186272,2.4366766072877506,0.020494793296918425,0.03907232268179805,5.507645298386443,NS
EDF1,0.5844445960530541,2.4365016331242235,0.020503135568712933,0.03908008090269841,7.37927386773468,NS
RPL37A,0.6601451098062985,2.436473480163988,0.02050447811138778,0.03908008090269841,9.098690062031414,NS
TMEM200B,-0.33154684030771975,-2.4362998839764836,0.02051275824233495,0.03909050958037515,1.8104321158456924,NS
UQCC2,-0.5317901367274596,-2.4358372240696666,0.020534840940597123,0.03912698305547261,4.459448963822045,NS
ATP6AP2,-0.39150693798770164,-2.435780672083263,0.020537541647136573,0.03912698305547261,6.809047892798626,NS
ALOX12,0.454042915847503,2.435722274005488,0.02054033085612029,0.03912698305547261,2.630589133335999,NS
GPATCH4,0.4216729147093356,2.4349973880576803,0.020574981647002846,0.03918762582712543,5.220037120563003,NS
FRMD7,-0.8361204975183335,-2.434512033328893,0.020598212240502716,0.03922650378650394,1.964499740087194,NS
USP22,0.31514657794137013,2.4331588307419616,0.020663107184325544,0.039344704363697296,7.99675227809202,NS
SPATA6,-0.5531295017497191,-2.4328040039680476,0.020680154298508214,0.03937177782532291,1.3948655113205266,NS
DDX52,-0.5669818011696842,-2.4326024341767054,0.02068984412751387,0.03938483867763479,4.077718441616012,NS
SYT8,-1.3470225757115761,-2.432240957178652,0.020707231364245945,0.03941254661000127,1.5376184123275427,Down
TAF12,0.3080245642741858,2.4314071173707825,0.020747390357804898,0.039483583044884654,4.631799201704714,NS
KCNK15,-1.0123855640565809,-2.4311352363245313,0.020760499914671597,0.03949777327238371,2.2329513959703458,Down
NHSL2,-0.6745956918989642,-2.4311347731486443,0.02076052225452685,0.03949777327238371,1.225590638202034,NS
LIPT1,-0.443197584014289,-2.43038691322909,0.020796621579496466,0.03956104629834786,2.0237435972428868,NS
CXADR,-1.2435027831837568,-2.429929664684398,0.02081872124144939,0.03959767435907817,2.339813496892953,Down
PHACTR2,-0.8070088341141806,-2.429782164481668,0.020825854765454545,0.03960387000654745,4.3661912669076335,NS
