gene,log2FC,t,P,FDR,AveExpr,sig
CTDSP2,-0.20315487110423483,-2.091405996655281,0.043277503784622695,0.06359907414155412,7.331139138740009,NS
ETFRF1,0.4868949547624689,2.09139303617998,0.04327873181612356,0.06359907414155412,3.0931477368079072,NS
SCNN1B,0.9264987741270144,2.0902815541553346,0.043384160983549795,0.06374721150379879,2.8834093909047054,NS
SYCP2,1.5485203374726955,2.089468168568981,0.04346145726026204,0.06385398419124372,6.424329352234151,NS
VBP1,0.4693641584927466,2.0892539262536447,0.0434818368917642,0.06387712056433667,6.012439208631082,NS
CCDC120,0.38633874415892544,2.0891193560419863,0.04349464206940722,0.06388912592001765,5.500779655920636,NS
RBM11,0.5304223945571226,2.088745606175996,0.04353022403111571,0.06393458189254293,1.6615516854931531,NS
COL12A1,-0.5606948598900964,-2.08836796855555,0.04356620208542488,0.06398060987838224,4.734865815641781,NS
ALDH4A1,0.5762328578538782,2.0879003464570425,0.043610789280445296,0.06403542136273808,4.588032512028764,NS
SOX18,0.6214300330541098,2.087879142546049,0.04361281199701494,0.06403542136273808,1.5652646160614159,NS
ZNF222,-0.34750489733609036,-2.0875271741118273,0.04364639955762054,0.0640779143936535,1.8069876803276979,NS
MAPKAPK3,-0.7139381805797087,-2.0871138988516744,0.04368586648973565,0.06412902904976098,5.364065779188211,NS
PHACTR1,-0.6016801702357107,-2.085766361160165,0.04381477135044386,0.06431140999708576,2.0504829535747904,NS
SRSF10,-0.2533234834206027,-2.0843341740312713,0.04395213976894807,0.06450617362854341,7.613175229163174,NS
MTSS1,-0.6006960064877774,-2.0834585177966702,0.04403631460556453,0.06462283477819887,6.145555881380281,NS
HUWE1,-0.2865260779428996,-2.0830659516577343,0.04407409701701569,0.06467139794260975,8.847841174751593,NS
PCGF3,0.3213504922314246,2.08287136360292,0.04409283563344461,0.06469201014844146,7.082763750972854,NS
MGST3,-0.384662681722499,-2.08240227962214,0.04413803666050316,0.06474566965538274,6.321262835810247,NS
PGRMC2,0.3265853253891311,2.0823943702164738,0.044138799161004584,0.06474566965538274,6.576099337193111,NS
TMX2,-0.447905456806248,-2.0822967549901024,0.04414821063792085,0.06475258718325128,6.759169041912673,NS
EGLN1,-0.2812840261110557,-2.082069141976195,0.04417016256752663,0.06477789448114349,6.973025964697936,NS
FAM229B,-0.587633321350394,-2.0812696390717,0.04424734584689231,0.06488418749772915,2.3480165336784147,NS
IPMK,-0.4499906009560885,-2.081040130670069,0.04426952423511074,0.06490980746434631,4.632838224167877,NS
GATAD1,0.4894203192324974,2.0802898887964685,0.04434209143806182,0.0650092962928846,5.560071731010923,NS
POLR1A,-0.451175482851177,-2.080127993639864,0.04435776444672929,0.06502536108434112,7.1091304669614415,NS
ZNF569,-0.5625527318105696,-2.079499521498145,0.044418652672523526,0.06510769774171975,3.0225352597133197,NS
ASF1A,-0.4560921544274706,-2.078863474795492,0.04448034940493297,0.06518852634063549,4.389372739081736,NS
SLC44A2,-0.512311557700967,-2.0788335794294612,0.04448325111424076,0.06518852634063549,8.666843150485402,NS
AP4B1,-0.42504959330484865,-2.078656610878936,0.0445004314690058,0.06520595604883257,3.8405251343502678,NS
DDX27,-0.2747306426136804,-2.0786136632331105,0.04450460176443888,0.06520595604883257,6.935077673899063,NS
SSRP1,-0.3936538073835021,-2.0767911655653557,0.04468188595010641,0.06545874930967464,8.103859580072907,NS
ADGRF3,-0.41708956026535066,-2.0767379329343525,0.04468707347444548,0.06545939486005982,1.1530364830673707,NS
PAQR8,-0.7854887336971935,-2.0752413735690682,0.044833129681868054,0.06566636838162086,2.1189584229693135,NS
ARL4C,0.9433115701469621,2.075137614319033,0.044843271534580835,0.06567424750019857,3.9777032408024557,NS
CATSPERE,-0.340068072141618,-2.0731411073295134,0.04503881050946254,0.06595361547472532,1.017230800282192,NS
TTC39A,1.1884761352865167,2.073045885373999,0.04504815525126858,0.06596029527659734,5.815586523193176,NS
RNF111,-0.28914670958179306,-2.0728439947994053,0.04506797369321078,0.06598230780649501,5.056602656838453,NS
PHAX,0.26196149779594713,2.0726955419268003,0.045082551339057336,0.06599664362692152,5.671522030603242,NS
MMAA,0.3879553605433042,2.072509998465866,0.04510077698708536,0.06601631617152183,3.659325620063701,NS
PTCD3,-0.24257893258118668,-2.072273239943401,0.045124042792872826,0.06604336129417494,6.782113270246968,NS
PROX2,0.5230951835184516,2.07181291184024,0.04516930847425389,0.06610259618592393,1.1258981026674815,NS
RABGEF1,-0.25302882852668135,-2.0711241282598545,0.045237113335681915,0.06619479975584185,3.0368078565331715,NS
TMTC3,0.4114345809406081,2.07102041368823,0.04524733087543149,0.06620272602357563,5.296798339471833,NS
STON1,0.553904199878706,2.0709258732404865,0.04525664638020728,0.06620933095513032,2.1043337856698243,NS
ZBTB45,0.3932436701118309,2.0704237237697773,0.04530615366170814,0.06627472780258357,4.834197842080144,NS
ZFAND4,0.3333423459706782,2.0699490765360364,0.04535299311632866,0.06633620864172383,2.9327140544235184,NS
CEMIP,0.9215969414867298,2.069791033770161,0.04536859861486162,0.06635199648944128,2.8252227720836074,NS
RECQL5,-0.3269124543331795,-2.0691874310281406,0.04542824303209408,0.06642932368387644,5.924285746696043,NS
PTH2R,-0.6727723078076917,-2.0691584752649432,0.04543110599439004,0.06642932368387644,2.1535777353740992,NS
DAD1,0.26682680808619036,2.0686261814002807,0.0454837640182778,0.06649926906404272,6.718964204168846,NS
PLEKHB2,0.2104782994576715,2.0682972931077286,0.04551632654931308,0.06653982223206058,7.135692489014985,NS
STAT5B,0.43486502303412694,2.068103569306848,0.04553551629085921,0.06656081933972319,4.966254969684113,NS
CHST7,-0.4872462843314284,-2.067853540142983,0.045560293965725175,0.06658997920374671,2.396352275776386,NS
MAPK8,0.2300654480646628,2.067481463368259,0.04559718832762705,0.06663684050847572,5.467342692782863,NS
CDC7,0.35919813954268937,2.0662099148434634,0.04572347013287253,0.0668143110238754,4.775079749792802,NS
DNAJA2,-0.28279331835157223,-2.0655313445258283,0.04579098657505474,0.06690588099915287,6.53503331257709,NS
FMNL2,-0.5949291529433796,-2.0647665590059843,0.04586718594499999,0.06701011698077655,5.1993201594462395,NS
CFAP157,0.33321234674646366,2.0643145252971555,0.04591227651440633,0.06706888698449824,3.0629583579525774,NS
ETV1,1.4062092844053466,2.064046478112654,0.04593903267915615,0.06710086438359955,2.3940974083848303,NS
RHD,-0.41904898873028196,-2.063795400327505,0.045964107365491405,0.06713037921734023,1.3809300397662363,NS
HAP1,-0.33418518333526676,-2.063527906934426,0.04599083463782428,0.06716230113900211,1.34657704962274,NS
NIN,0.2646068163770429,2.063336486121576,0.046009969283035225,0.06718312964983648,6.01132679957549,NS
CDC42,-0.3794071273566835,-2.062291121966492,0.046114588153720576,0.06732876343460104,1.8729047801171996,NS
SCYL2,0.6330724268357054,2.061483288602423,0.04619557785641842,0.0674398707008268,6.416428025298486,NS
ABCD4,-0.36622982501409135,-2.0609882780774265,0.046245266886017364,0.0675052641429215,5.316704778979531,NS
SMIM10L1,0.6437782774103709,2.0598779595510495,0.04635689062015043,0.06766104166510102,4.353815749156587,NS
SEC31A,-0.3575746121210947,-2.0567515319225436,0.04667246817853219,0.06811443921917228,7.67771156573191,NS
MPC2,0.21469991088751836,2.0565025046056604,0.04669768533410649,0.06814402970977021,5.186656079285749,NS
TNFRSF11B,-1.0010775690922313,-2.0560715168289563,0.04674135645757134,0.06820054021266626,3.094668256708137,NS
HFE,-0.44564366787608384,-2.055644413987781,0.046784669183407145,0.06825651587380285,3.6425856039617273,NS
RNASE10,-0.650477318626667,-2.0554030037464743,0.04680916625735095,0.0682850314914704,2.4020594559825175,NS
WDR73,-0.2443906275079088,-2.0549738636311896,0.0468527409086083,0.06834136842920545,3.4461541164325777,NS
CCDC77,0.7511279604412021,2.053874903951792,0.046964490536052145,0.06849699163884754,3.6721401371643125,NS
ZNF644,-0.36930013540979534,-2.053827013135528,0.046969365695209736,0.06849699163884754,5.597617662833213,NS
LRP8,-0.7050000022493462,-2.053516898735378,0.047000945243192184,0.0685357972828191,5.462249763059649,NS
PNRC1,0.39467735743721977,2.0533970041682283,0.04701315931652094,0.06854635937564219,5.711086027109041,NS
FBXO21,0.3352129300982034,2.053221010073959,0.047031093472044365,0.06856525837609596,6.2463878012355325,NS
GPAT3,1.0995251472919536,2.0529631160059014,0.04705738421204947,0.06859633491375922,2.920691531857939,NS
CDV3,-0.6786144325469082,-2.052615101492941,0.04709288256677462,0.06864028679554052,8.035090082215847,NS
DRG1,0.3864275957770073,2.0525699438573257,0.04709749047566385,0.06864028679554052,5.773153205812273,NS
PDK2,0.8828545339427321,2.052419638549186,0.04711283054962318,0.06865538764443661,3.292163342441253,NS
RAVER1,0.5483638556441717,2.0518199277168794,0.047174080211821214,0.06873738019030162,5.658656221243384,NS
CUZD1,-0.4383900407421505,-2.051676795347759,0.04718870889729099,0.06875143113509168,1.5940125633470625,NS
OCEL1,-0.42940460355192034,-2.051128430605482,0.04724479063593315,0.06882586761773908,4.063483765254475,NS
RAB3D,0.3908158793148232,2.050849268867793,0.047273363135124216,0.06886021734798382,6.072759860724896,NS
CLPP,-0.3733968157600978,-2.0506923732549205,0.04728942819997014,0.06887634293172669,5.581334304687826,NS
HMGXB3,0.33821392632818525,2.049590361038094,0.04740240151021258,0.06903359560944465,6.402887683938267,NS
TWF2,-0.46618041254435355,-2.04935120458659,0.04742694989237997,0.06906205269439492,5.323564774291932,NS
NFATC2,0.42738481489613883,2.0487102214583306,0.04749279888891126,0.06914475730959461,2.807971647879088,NS
IGFBP5,-1.4900235584853783,-2.048700737002734,0.04749377383875853,0.06914475730959461,6.658107990947245,NS
CHRAC1,0.35896303812224184,2.0486479911755735,0.04749919613884119,0.06914535149948485,6.076522097706279,NS
TMEM25,0.3275635690026103,2.048428297780914,0.047521786563645065,0.06917093484406434,4.597233571619559,NS
GAPDH,0.6796352038343173,2.0482913031900964,0.047535878068748066,0.06918414338448928,11.402619779181961,NS
PCDHA8,0.44705606700475176,2.0479717714159804,0.047568759869492126,0.06922469381598738,0.6307513174913646,NS
TRIM62,-0.5376912363347403,-2.0476960138805214,0.04759715301414242,0.06924770402160928,4.722455845934342,NS
ROR1,-1.1325599786478677,-2.04769164585168,0.04759760288377128,0.06924770402160928,2.2703229465000967,NS
ACSL6,0.7312835565989495,2.047671901459929,0.04759963643370808,0.06924770402160928,1.9340321050685336,NS
MGA,-0.22391509362506298,-2.047444801677822,0.04762303176502591,0.06927443122781722,5.870394734586253,NS
SYT17,1.0854213634459775,2.0473861166582195,0.047629079003857704,0.06927592020495704,2.2545567733910032,NS
SLC25A25,0.39695114395463216,2.0467960332932926,0.047689921877278024,0.06935652989647507,5.258850041557015,NS
CPSF7,-0.2805173960738322,-2.04675108415737,0.04769455931894657,0.06935652989647507,7.045252058864627,NS
PSAT1,-1.1250583585958667,-2.046319705442686,0.04773908508743377,0.06941395859929478,5.126934070877453,NS
SMURF1,-0.27535612121907904,-2.0461231782860474,0.04775938214474677,0.0694361496864584,6.088872013187588,NS
ZNF808,-0.5554901689102197,-2.0455650499333293,0.047817066017192156,0.06951268610342397,3.27199037101296,NS
TYMS,0.40100545371551277,2.0447545781450622,0.04790093858979436,0.06962727344294975,5.29196449020229,NS
C17orf107,-0.3472632350736295,-2.0442036731393642,0.04795802298054881,0.06970290228728585,1.7512326119173205,NS
NENF,0.41679346780792614,2.0439730212050486,0.04798194062279911,0.06973031522693642,5.852220605905132,NS
ZNF761,0.7149757841524167,2.043786336348775,0.04800130669476102,0.06975110846372545,4.634751222663985,NS
EHHADH,0.5291993920447572,2.043483201148346,0.048032767492212074,0.06978367672520736,2.8270215036219737,NS
TENT5C,0.9656499939757587,2.0434728661349966,0.04803384042608182,0.06978367672520736,3.7137750071118574,NS
GBA2,-0.4561295690022031,-2.0430303890341137,0.048079796023650596,0.0698430830260341,6.590529481905949,NS
RABEP2,-0.35615381140979907,-2.042866995321598,0.04809677577736364,0.06986038950598743,6.1781080371798875,NS
AP1S2,0.30337141156849284,2.0427817243120594,0.048105639158113986,0.0698659045803467,5.2810815628966585,NS
PARVB,-0.5506049148746598,-2.042495387695264,0.04813541247705947,0.06990178370457562,4.677855302211206,NS
CLIP2,0.6647518147844009,2.042249220083523,0.04816102188710044,0.069931609121103,3.7011332085136215,NS
CTAGE15,-0.47023067883045444,-2.0417317450489585,0.048214894878690656,0.07000246371627124,1.1643286958805548,NS
MAD1L1,-0.3031286691996038,-2.0404893568159213,0.04834445169804549,0.07018317600969022,4.943859627634995,NS
MCM4,0.3396084985063256,2.040031709731103,0.04839225193160232,0.07024517411966273,8.259154285954583,NS
INPP5J,1.25057910589902,2.039433729254567,0.048454771887563454,0.0703285237690243,3.134505109464857,NS
PCP2,0.7994291221758664,2.0389493326756463,0.048505468146725815,0.07039469645794033,2.505788606625293,NS
BABAM1,-0.36339209226836466,-2.0385337205588074,0.04854900243954846,0.07045046234256269,4.769950567165801,NS
FERMT1,-1.0679562523652568,-2.0382165663992184,0.04858224646733431,0.07049128564652149,2.729755190227023,NS
UNC45A,-0.3774030227834379,-2.038118682037192,0.04859251069789507,0.07049876091782988,6.824453596290302,NS
FN1,1.0349541633402242,2.037013171831472,0.048708566896230016,0.0706597030821599,6.578753021645828,NS
RDH5,0.37532065837556594,2.036598641392374,0.04875214655271078,0.0707154834292502,1.0830106644337179,NS
CXCL1,-0.7381163936194913,-2.0364230621098307,0.04877061549403666,0.07073483252658452,1.5726481605039104,NS
ITGB7,0.4314614832508919,2.0351675099195883,0.048902863403272136,0.07091918039027477,1.0681905173875186,NS
MST1,-0.4524232095797441,-2.033362870462211,0.049093495240772986,0.07118814925029017,3.904836639960384,NS
LAGE3,-0.6864021453656475,-2.033280227884224,0.049102240641790564,0.07119334438547911,5.992275695362257,NS
TADA2A,0.2355223894011197,2.031024509865953,0.04934147077386364,0.07153268313410215,4.19003693649879,NS
MYCBP,-0.24356767734687648,-2.030686757637797,0.04937737847908458,0.07157721530816528,4.923866706554185,NS
CABYR,0.37738198546895696,2.029546458344753,0.04949877644640938,0.07174565137649626,3.8034410723858367,NS
FAM136A,0.29245863132036626,2.0289647757473164,0.04956080347255971,0.0718280062939147,6.559632237337864,NS
JMJD6,0.1810412778383492,2.0279128452004462,0.049673147012810184,0.07198325948998029,5.840361115610059,NS
THRA,1.1168791299095828,2.0278619929139787,0.04967858353305811,0.07198357328158783,5.544741548224528,NS
ADAMTS9,1.1674753775152804,2.027553305033129,0.0497115958990922,0.07202383982438343,1.714574465554903,NS
SKAP1,0.7262280433815264,2.0271476943023616,0.04975500268384734,0.07207915610991225,1.0601441712166342,NS
CNOT1,-0.27015277043700714,-2.0269366798392165,0.04977759764846844,0.07210431424079619,7.904668116660693,NS
B3GALNT1,-0.41581416212908645,-2.0261110770457735,0.04986608739819965,0.07222490759596399,4.747926251453229,NS
PPAN,-0.5042359609043466,-2.025911575188264,0.049887490971651724,0.0722483197331524,3.2409423606263443,NS
TFE3,0.23161279273837576,2.0256901788152675,0.049911252877394924,0.07227514199089322,5.927457482291587,NS
CABLES2,0.4557255145457915,2.02542949972329,0.04993924354705783,0.07230808153233173,5.105054507233648,NS
AMACR,0.37760481202541163,2.0248663267773868,0.049999761516701116,0.07238810617483553,1.3637269646276493,NS
KRT6B,-1.7706676968088153,-2.0242935078601403,0.050061381615699334,0.07246970947727208,4.021978073638813,NS
MCM6,0.45708966189925404,2.023998747299364,0.050093115814035465,0.07250803685058771,6.789781028208203,NS
BST1,-0.3301106901633877,-2.023490563515296,0.050147868538769534,0.07257967119538537,0.8330031627617328,NS
NUMA1,0.37623713235742295,2.0229569241743475,0.05020542004286977,0.07265534079034255,8.173276895462422,NS
PCDHA9,0.5076559674011374,2.0228489543199095,0.05021707128855445,0.07266457639760397,0.9103000964290592,NS
CENPQ,0.578021532972985,2.022678520428819,0.050235467951603635,0.07268356972538181,2.971821638402235,NS
NDST2,-0.2708505285101923,-2.0223188532468006,0.05027430976790866,0.07273213719045955,1.0334638185903564,NS
RPN1,-0.16361984481914674,-2.020495397985206,0.05047163459594973,0.07300994871269766,8.283104203288826,NS
PDE8A,-0.40421791408679153,-2.0196143761611833,0.05056721577238184,0.07314053970014113,5.497742086773892,NS
OGFR,0.8763310571350013,2.019014736655904,0.05063236023004586,0.07322708417119375,6.658593397794602,NS
SNRPG,0.32473540908585724,2.0186107968490883,0.050676285203199584,0.07328292501595242,6.042481021293594,NS
GNG5,0.30618710294721097,2.017707842280352,0.0507745937971312,0.07341739000340142,3.9542145076509576,NS
LYNX1,1.1769214369107073,2.0168170905040537,0.05087173655755672,0.07355014123806952,2.9098221389757377,NS
RPGRIP1,-0.2479204923377855,-2.0159644534073435,0.05096487424430549,0.0736770747278512,0.9137600444738406,NS
DMXL1,0.2842437300876392,2.0157692496781787,0.05098621817509465,0.07370020425938734,5.299368696056007,NS
COX17,0.44729382085843916,2.0150774196727035,0.05106192682580343,0.07380190450978191,4.412727418282342,NS
BTC,0.4202353515721661,2.0140468323909486,0.05117488804744738,0.07395742047519381,1.9701600516372508,NS
MPHOSPH8,-0.32965508541901456,-2.0127062452244324,0.05132215348826073,0.0741624747566924,6.130098628992779,NS
CFL1,0.38148305776033997,2.0125320047244313,0.05134132112613605,0.0741823992382037,9.15399466104745,NS
PAK6,-0.6428818355447331,-2.0124663669029723,0.051348543347955654,0.07418506157865987,2.457674616695452,NS
SBF1,0.4671517371970584,2.0123115855559335,0.05136557765923504,0.07420189774993202,7.713854399888888,NS
STAT3,0.7238325214959256,2.012164254720232,0.05138179658134586,0.07421009227174528,7.138422936124205,NS
BBS10,-0.28873622762949347,-2.012162287925184,0.05138201312622364,0.07421009227174528,4.181689552701471,NS
DSCAML1,0.6181616205291741,2.0120827595138127,0.05139076989992079,0.07421496668969606,1.2027869741279031,NS
LIPT2,0.3804470649916317,2.0119257799670094,0.051408058534117076,0.07423215991470937,1.1877094363658915,NS
BCAP29,0.3076964055966594,2.009920734566338,0.051629325974310185,0.07454385982470291,5.605370960427903,NS
RASGRF2,-0.3420994700797423,-2.009554382918155,0.0516698442629888,0.07459455112925205,1.1661196046798301,NS
PLD2,-0.1910996488305157,-2.0083916367002357,0.0517986266909173,0.07477264336519937,5.726939090896274,NS
LMNTD2,-0.9141296820832273,-2.0079954366955577,0.05184257241655101,0.07482824718696236,5.456207941427859,NS
MTF1,-0.3025092675952336,-2.007126554060955,0.051939060761142825,0.07495967010948817,5.235950587241144,NS
TRIM3,0.8501142575877553,2.0069124489727317,0.051962860845793414,0.07498617110333729,5.783281885680824,NS
HESX1,-0.3718148926482692,-2.0068315576305653,0.05197185525810046,0.07499130312956005,1.3804811595713695,NS
PPM1E,0.5766252933683989,2.0057518987056353,0.05209203365839228,0.07515684705474258,1.5703798696385278,NS
PDRG1,-0.23392310635937794,-2.0021890733256447,0.0524903334593828,0.07572357970550149,5.358303568551813,NS
ZBED3,-0.31731825642024153,-2.0020361693306783,0.0525074861921853,0.0757404011077652,3.1592474635106367,NS
FAM200A,-0.43967816709558877,-2.00100155416575,0.052623677165999194,0.0759000636041344,3.2899428363163037,NS
RFXAP,-0.4601242268620584,-2.00094473174644,0.0526300649963449,0.07590133824509478,3.2427287973200034,NS
NET1,-0.26136718173054957,-2.000092464367897,0.05272595560948289,0.07603167707359293,7.618869395983031,NS
CALR,0.3834427452214533,1.9997733778441946,0.052761895839215915,0.07607554826670718,9.297307892011867,NS
DUSP11,-0.26234321671335253,-1.9994031653970328,0.052803621307242476,0.07612775094896747,4.578763721903354,NS
PAQR5,-1.0173361253725253,-1.999338718735149,0.05281088781572233,0.07613026792586358,3.3532546069877784,NS
NAPRT,0.7513713229009243,1.9992783764493645,0.05281769233424545,0.07613211845816292,4.920923187125689,NS
UBE2E1,0.2850855616173378,1.9991261165759509,0.052834865358270325,0.07614891234223953,5.824425110781073,NS
PCDHB2,-0.5476716899418529,-1.9976150396515062,0.05300555930402007,0.07638694354712476,4.937163821070475,NS
USP46,0.22815960843500757,1.996893861594608,0.05308719365291636,0.07649659357092127,5.1026733467976815,NS
MYO9B,-0.4346935875743469,-1.9964281781395083,0.053139965103091234,0.07656463470605246,7.254245109215198,NS
ABHD17A,0.28808782891917284,1.9958107006648396,0.053210008194490926,0.07665754419160363,6.564115590704598,NS
NID1,2.166610162663556,1.9955741018618076,0.05323686784767964,0.07668500560316051,2.133406506978248,NS
PXN,0.5113466031757132,1.9955448301681238,0.05324019170737192,0.07668500560316051,6.929445018030774,NS
FRMD6,0.4661299445908919,1.9935956777853738,0.05346192794302629,0.07699634322029583,4.547674402899169,NS
DGCR6L,-0.3340492348506558,-1.993433766766599,0.05348038302448391,0.07701269284039373,5.731644984954897,NS
LAMTOR3,-0.2207436186557344,-1.9933980966272211,0.053484449552752056,0.07701269284039373,5.284987629591334,NS
TP53I3,-0.4472883845787597,-1.9927629124621289,0.053556907885640555,0.0771089747069308,3.1136764466837645,NS
PSD2,0.47839629545532225,1.9923398728028903,0.05360521321544701,0.07717046562699806,0.8771060346436833,NS
STYXL1,0.22247544118326618,1.992016992199275,0.053642107207843875,0.077215517577888,4.34814960358384,NS
NELL2,1.2849079462765494,1.991568982008631,0.0536933356694503,0.07728119182566744,2.0554166431996257,NS
CHD4,0.30779677679851336,1.9913415895126398,0.05371935348666679,0.07731057029650751,5.376638412715974,NS
IL15,0.7336501520926704,1.9912091351150827,0.05373451371170802,0.07732431848945566,1.643422650619968,NS
GLO1,-0.3656542118371245,-1.990459563873626,0.05382037678795967,0.07743979506531343,7.597933299733923,NS
CCDC57,-0.24604960288035685,-1.9903421288957517,0.05383383970326814,0.07745108497736751,6.6647208262814726,NS
SMC3,-0.2923065573940813,-1.9901628414801271,0.053854399110292675,0.0774725812362754,6.849725188808414,NS
ADPRH,-0.6910171326899303,-1.989512028837636,0.053929086971283,0.07757193171315245,2.6036807804697686,NS
ARHGEF3,0.5062973518621935,1.988486450677953,0.054046965756582514,0.07773338107877271,4.439790888841494,NS
UBL7,-0.362131272856468,-1.987356063697438,0.05417715017335032,0.07791249357498184,5.030034445474004,NS
CELF5,-0.44488059615674985,-1.987280067827494,0.05418591222098629,0.07791696866813357,0.7037812597705724,NS
CENPI,0.2238938818066059,1.9860739367607583,0.05432513947736393,0.07810902652412142,4.1927479935605385,NS
ATP2B4,-0.4026887320651318,-1.985304421052348,0.05441412904304759,0.07822755433718481,6.525097006870093,NS
DOT1L,0.3180884079973678,1.9852630096378874,0.05441892159221276,0.07822755433718481,6.489390063757364,NS
MIGA2,0.24051633262640204,1.98503254555108,0.054445599926101464,0.07825774681894301,5.632078383282676,NS
BLZF1,0.21670198113105724,1.9839385371991562,0.05457239626539576,0.07843182329336192,4.768799280360603,NS
TSG101,0.2563849719504151,1.9836841708668123,0.05460191417901831,0.07846606883374974,6.178269408451739,NS
LLGL2,-0.34820873680152814,-1.9831384040107582,0.05466529437397543,0.07854145376966679,8.281660676767757,NS
AGAP6,-0.2397677377970493,-1.9831343697734105,0.05466576310959114,0.07854145376966679,5.245198843848792,NS
COPRS,0.3927460003501763,1.98288890059008,0.05469429058682161,0.07857425431735286,5.142440266863742,NS
ASGR1,-0.33581398385924827,-1.981890071659754,0.054810503818178265,0.07872908409671053,0.8362611222640994,NS
ANKRD50,0.2535216640827643,1.981864486718468,0.05481348342367787,0.07872908409671053,5.9535260941908685,NS
CSTA,1.0696086311541082,1.9815317676038882,0.05485224446686903,0.07877655188482857,1.6243635409740254,NS
DNER,1.1482023549189715,1.9809067398909828,0.05492512308600953,0.07887300295283468,2.0382798507659463,NS
GGA2,0.22778961351215277,1.9802089337413502,0.055006586898190865,0.0789817610710175,7.0265393815363,NS
GALM,-0.8541414989114066,-1.9799834167583583,0.055032936761679384,0.07901136886450377,3.1628839035108864,NS
NME7,-0.35904632880336185,-1.9787227881818417,0.05518043282941782,0.07920802879285031,3.5228260260594153,NS
PFKFB1,0.310229729359155,1.978714515078249,0.05518140192987041,0.07920802879285031,0.9331927616695787,NS
SNX25,0.4303528936066592,1.9785594403097913,0.0551995699142889,0.0792258606492552,3.8791234201817333,NS
USP21,0.1396374258811381,1.9780294937809757,0.05526169562577099,0.07930677309599146,5.788642080032373,NS
TNFSF9,0.6321381171165791,1.9778219481670396,0.055286042740271414,0.0793334577927516,1.1657257471882576,NS
SLC5A9,-0.36818514044712186,-1.9768670134606745,0.05539818568976221,0.07948545897958026,1.4976738035284403,NS
MBNL3,-0.6727188092155655,-1.976821822460484,0.055403497586056956,0.07948545897958026,3.7084264719269435,NS
CKS2,0.33549370788046434,1.9766367142697505,0.055425260408840125,0.07950654848931257,5.735462385919349,NS
OVOL2,0.3136189916004672,1.9765987170741233,0.05542972858420965,0.07950654848931257,3.7585584815275497,NS
TIMP3,-1.7513139205662454,-1.976004494970945,0.05549964511695197,0.07959855498312716,5.107505292236795,NS
PCDHA2,0.6820247216931762,1.9755697543464361,0.05555084535932298,0.07966370190360482,1.6622307171284123,NS
MRPL50,0.22318743223422255,1.9753858840215177,0.0555725124354861,0.07968648710464317,4.37262286633767,NS
SLC52A1,0.6848799979594429,1.9752919059238978,0.055583589538413934,0.07969408398156874,2.2717000030240184,NS
MIEF2,0.44120967554478385,1.9750389834605315,0.055613410755929314,0.07972417868223242,4.085544854539011,NS
DUSP5,0.5467751158490761,1.9750158243989289,0.055616142053885126,0.07972417868223242,5.3898968513144005,NS
EGR2,0.5907893262474418,1.9748193744252436,0.05563931534506028,0.07974910701677386,1.1066542094581968,NS
PRSS36,0.2542411341487224,1.9745062374179643,0.055676270365262716,0.07979378178517697,1.6466076148841533,NS
NUDT14,-0.4152526100692049,-1.974440112259516,0.05568407687781564,0.07979667672712021,4.991940662672245,NS
ANAPC5,-0.31904715702909126,-1.973074138053431,0.055845551435710634,0.08001975834356292,7.7820626377222,NS
DPY19L1,-0.5968559648654403,-1.972907647406082,0.05586526033565086,0.08003968208089615,4.02094652272603,NS
PRR7,-0.9081403108540358,-1.9721868325141345,0.05595065879084905,0.0801537071188249,5.66930298446493,NS
GAS6,-0.7683905875346905,-1.9697014491840068,0.05624598189818703,0.08056841075890715,4.938320195739992,NS
RILPL1,-0.36519996496819734,-1.9679132450612054,0.05645929744382622,0.0808655703936813,4.339514564860306,NS
NOP2,0.4096079879646875,1.967627528753535,0.05649344545985662,0.08090607673604973,1.751863073780509,NS
IL17RD,-0.5256451780966478,-1.9673888769266872,0.05652198216258937,0.0809385393584743,4.640831892046685,NS
YTHDC1,-0.189252096229189,-1.967102279670031,0.05655626841101573,0.08097922763865713,6.773353361064548,NS
RIT1,-0.2571311910691495,-1.9667554327945753,0.05659778652711175,0.0810302612343097,5.197507354199443,NS
ZNF24,0.47243256315091836,1.9662938954600016,0.05665307417699754,0.08110099583730884,7.291970876096888,NS
C4orf47,0.3994757229840367,1.9651582710973643,0.05678930988716176,0.08128758390533118,1.7350786971206411,NS
ANAPC1,-0.31660748803534533,-1.9648048318183962,0.05683176820387141,0.08133991526013355,6.129044752595415,NS
ASCL2,1.438652619585733,1.9647417661920226,0.056839347103479744,0.08134232010761577,3.976764549992617,NS
RNF144B,-0.710463822041354,-1.9644766294524134,0.05687121942864499,0.08137948696907901,4.917600339752955,NS
PHC2,-0.3074704958305603,-1.9632249134293258,0.05702189825739076,0.0815866338420231,7.19053679112144,NS
GRHL1,0.3852097766603543,1.9631000982569367,0.057036942154289345,0.08159969211615832,6.009970260679541,NS
BAIAP2,-0.3742710184198616,-1.9617252382486037,0.05720288054463146,0.08182860194091991,6.667867290795513,NS
ARF1,0.17547817854795633,1.961340326335347,0.05724941214825494,0.0818866708354357,9.511563198946607,NS
COX10,-0.23830164169582926,-1.960809278629897,0.05731366369720327,0.0819700707720839,4.099167364837099,NS
