name,source,smiles,MW,LogP,HBD,HBA,TPSA,RotB,QED,heavy,Lipinski_viol
OMARIGLIPTIN,CHEMBL2105762,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,398.4350000000001,1.1421,1,6,90.45,3,0.8340518500891307,27,0
CORTIVAZOL,CHEMBL2105842,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,530.6650000000002,4.300600000000004,2,6,101.65000000000002,4,0.5718657623662142,39,1
BARBITAL SODIUM,CHEMBL2105904,CCC1(CC)C(=O)NC(=O)NC1=O,184.195,0.15879999999999994,2,3,75.27000000000001,2,0.6000294014636102,13,0
CHLORPHENOXAMINE HYDROCHLORIDE,CHEMBL2105980,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,303.833,4.181700000000004,0,2,12.47,6,0.7934887989018063,21,0
CEFPIROME SULFATE,CHEMBL2106076,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,514.5890000000003,-1.0438999999999956,2,10,153.92000000000002,7,0.20550364550788564,35,1
CALCIUM GLUCONATE,CHEMBL2106119,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,196.155,-3.4931000000000005,6,6,138.45000000000002,5,0.2680535124390778,13,1
EMEPRONIUM BROMIDE,CHEMBL2106122,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,282.451,4.693400000000004,0,0,0.0,6,0.6740720532374792,21,0
DEXMEDETOMIDINE HYDROCHLORIDE,CHEMBL2106195,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,200.28500000000003,3.1783400000000013,1,1,28.68,2,0.7920749783499234,15,0
IOTHALAMATE SODIUM I 125,CHEMBL2106318,CNC(=O)c1c(I)c(NC(C)=O)c([125I])c(C(=O)O)c1[125I],609.9162604000002,2.5166000000000004,3,3,95.50000000000001,3,0.4594162744533277,20,1
VILOXAZINE HYDROCHLORIDE,CHEMBL2106483,CCOc1ccccc1OCC1CNCCO1,237.29899999999992,1.4525,1,4,39.72,5,0.8411561496817552,17,0
BAZEDOXIFENE ACETATE,CHEMBL2106615,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,470.6130000000003,6.331020000000006,2,4,57.86,7,0.33131053207224875,35,1
LOFEPRAMINE HYDROCHLORIDE,CHEMBL2106638,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,418.9680000000002,5.7815000000000065,0,3,23.55,7,0.45406396462781595,30,1
MYCOPHENOLATE SODIUM,CHEMBL2106643,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,320.341,2.73322,2,5,93.06000000000002,6,0.6181996922805278,23,0
ACEFYLLINE PIPERAZINE,CHEMBL2106660,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,238.20299999999997,-1.4816999999999998,1,4,99.12,2,0.6873471058074696,17,0
NOSCAPINE HYDROCHLORIDE,CHEMBL2106732,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,413.4260000000003,2.881800000000001,0,8,75.69000000000001,4,0.7086818239336454,30,0
MEDROGESTONE,CHEMBL2106825,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,340.5070000000001,5.279700000000005,0,2,34.14,1,0.6505953525055084,25,1
POLIHEXANIDE,CHEMBL2106939,CCCCCCNC(=N)NC(=N)N,185.275,0.5741400000000004,5,2,97.78,5,0.2459558967014168,13,0
OXYPERTINE,CHEMBL2107011,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,379.50400000000013,3.858220000000003,1,4,40.730000000000004,6,0.7061195500367738,28,0
TESTOSTERONE UNDECANOATE,CHEMBL2107067,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,456.7110000000004,7.960900000000009,0,3,43.370000000000005,10,0.24723781358374838,33,1
PROTHIPENDYL HYDROCHLORIDE,CHEMBL2107124,CN(C)CCCN1c2ccccc2Sc2cccnc21,285.41600000000005,3.636000000000003,0,4,19.37,4,0.8536245937847351,20,0
RANELIC ACID,CHEMBL2107175,N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,342.2850000000001,-0.07932000000000056,4,7,176.23,8,0.4993458276898128,23,0
DIMETHYL FUMARATE,CHEMBL2107333,COC(=O)/C=C/C(=O)OC,144.12599999999998,-0.11140000000000017,0,4,52.60000000000001,2,0.40047702269500696,10,0
MIGALASTAT HYDROCHLORIDE,CHEMBL2107355,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,163.173,-2.9667999999999988,5,5,92.95,1,0.28455326707727985,11,0
PALIPERIDONE PALMITATE,CHEMBL2107360,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,664.9070000000002,9.113520000000003,0,7,90.46000000000001,19,0.09325911873265398,48,2
URIDINE TRIACETATE,CHEMBL2107381,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,370.31400000000014,-1.1394999999999988,1,9,142.99,5,0.5022752412372868,26,0
VERNAKALANT HYDROCHLORIDE,CHEMBL2107383,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,349.47100000000006,2.6407000000000007,1,5,51.16000000000001,7,0.8200756996105425,25,0
VORAPAXAR SULFATE,CHEMBL2107386,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,492.5910000000001,5.6295000000000055,1,5,77.52,5,0.5476460146101547,36,1
VORTIOXETINE HYDROBROMIDE,CHEMBL2107387,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,298.4550000000001,3.8642400000000023,1,3,15.27,3,0.9259602218919863,21,0
FLUTRIMAZOLE,CHEMBL2107430,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,346.38000000000005,5.001500000000004,0,1,17.82,4,0.4754963444139793,26,1
FENTICONAZOLE NITRATE,CHEMBL2107703,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,455.4100000000001,7.299200000000004,0,3,27.05,8,0.2789962154102906,30,1
ARIMOCLOMOL,CHEMBL2107726,[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1,313.78500000000014,1.0838,1,5,72.0,6,0.36913651549346194,21,0
NORGESTREL,CHEMBL2107797,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,312.4530000000001,3.8826000000000036,1,2,37.3,1,0.7460501574652694,23,0
FLURPIRIDAZ F 18,CHEMBL2107799,CC(C)(C)n1ncc(OCc2ccc(COCC[18F])cc2)c(Cl)c1=O,367.83893800000004,3.7168000000000028,0,4,53.35,7,0.6997913682875158,25,0
TREPROSTINIL DIOLAMINE,CHEMBL2107815,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,390.5200000000002,3.583200000000003,3,4,86.99000000000001,10,0.5316657232858427,28,0
AVIBACTAM SODIUM,CHEMBL2107817,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,265.247,-1.5252999999999983,2,5,130.23999999999998,3,0.5954486838383566,17,0
TENOFOVIR ALAFENAMIDE,CHEMBL2107825,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,476.47400000000016,2.9729,2,9,143.48,11,0.3129977215658726,33,0
VIBEGRON,CHEMBL2107826,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,444.53500000000014,2.766000000000001,3,5,96.25,6,0.5433932096189031,33,0
EMPAGLIFLOZIN,CHEMBL2107830,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,450.91500000000013,1.6133999999999993,4,7,108.61000000000001,6,0.5291572262506439,31,0
LUSUTROMBOPAG,CHEMBL2107831,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,591.5570000000001,8.523600000000004,2,6,97.75,13,0.15276933350769517,39,2
RIOCIGUAT,CHEMBL2107834,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,422.42400000000015,2.4426999999999994,2,8,138.07000000000002,4,0.5113498614184088,31,0
TRISILICATE,CHEMBL2109882,O=[Si](O)O[Si](O)(O)O[Si](=O)O,216.282,-3.7448,4,6,133.52,4,0.35217436980422645,11,0
TRIMETHOPRIM SULFATE,CHEMBL2110367,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.32300000000004,1.2575999999999998,2,7,105.51,5,0.8533555071280714,21,0
BETHANIDINE SULFATE,CHEMBL2110368,C/N=C(\NC)NCc1ccccc1,177.251,0.9813999999999995,2,1,36.42,2,0.5216669445312792,13,0
RANITIDINE HYDROCHLORIDE,CHEMBL2110372,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,314.411,1.4589999999999999,2,7,83.58,10,0.38410287831471035,21,0
ELIGLUSTAT,CHEMBL2110588,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,404.55100000000016,3.4323000000000023,2,5,71.03000000000002,11,0.5530897750136828,29,0
TOFOGLIFLOZIN ANHYDROUS,CHEMBL2110731,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,386.44399999999996,0.9965999999999995,4,6,99.38000000000001,4,0.6257018128183677,28,0
DACOMITINIB ANHYDROUS,CHEMBL2110732,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,469.9480000000004,5.1551000000000045,2,6,79.38000000000001,7,0.46544532094051466,33,1
CHLORPHENOXAMINE,CHEMBL2110774,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,303.833,4.181700000000004,0,2,12.47,6,0.7934887989018063,21,0
EMEPRONIUM,CHEMBL2110805,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,282.451,4.693400000000004,0,0,0.0,6,0.6740720532374792,21,0
BUTRIPTYLINE,CHEMBL2110816,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,293.454,4.504900000000004,0,1,3.24,4,0.8017174698650844,22,0
PROTHIPENDYL,CHEMBL2111030,CN(C)CCCN1c2ccccc2Sc2cccnc21,285.41600000000005,3.636000000000003,0,4,19.37,4,0.8536245937847351,20,0
LEVAMLODIPINE,CHEMBL2111097,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,408.88200000000006,2.266300000000001,2,7,99.88000000000001,8,0.5023259105130484,28,0
PIMAVANSERIN,CHEMBL2111101,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,427.5640000000002,4.6665000000000045,1,3,44.81,8,0.6660910059272132,31,0
VERNAKALANT,CHEMBL2111112,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,349.47100000000006,2.6407000000000007,1,5,51.16000000000001,7,0.8200756996105425,25,0
RANITIDINE BISMUTH CITRATE,CHEMBL2111286,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,314.411,1.4589999999999999,2,7,83.58,10,0.38410287831471035,21,0
IPRATROPIUM BROMIDE,CHEMBL2134724,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,332.464,2.8541000000000016,1,3,46.53,5,0.6661029067869589,24,0
FROVATRIPTAN SUCCINATE,CHEMBL2138684,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,243.30999999999997,1.3435,3,2,70.91,2,0.7446286892388262,18,0
IVABRADINE HYDROCHLORIDE,CHEMBL2145077,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,468.59400000000034,3.3100000000000023,0,6,60.47000000000001,10,0.5333149482831275,34,0
CHLORTETRACYCLINE HYDROCHLORIDE,CHEMBL2146063,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,478.8850000000002,0.4390000000000007,6,9,181.61999999999998,2,0.3283008516696476,33,1
EPHEDRINE HYDROCHLORIDE,CHEMBL2146102,CN[C@@H](C)[C@H](O)c1ccccc1,165.236,1.3278999999999999,2,2,32.26,3,0.7078187228911748,12,0
METHACYCLINE HYDROCHLORIDE,CHEMBL2146123,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,442.42400000000015,-0.4378999999999982,6,9,181.62,2,0.3308521588911173,32,1
CEFUROXIME SODIUM,CHEMBL2146124,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.39100000000013,-0.5359999999999987,3,9,173.76,7,0.29500804859666163,29,0
ESOMEPRAZOLE STRONTIUM,CHEMBL2146140,COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,345.4240000000001,2.8997400000000013,1,5,83.09,5,0.7189882148938236,24,0
ATROPINE SULFATE,CHEMBL2146146,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,289.37500000000006,1.9308999999999996,1,4,49.769999999999996,4,0.8605899449393155,21,0
COBIMETINIB,CHEMBL2146883,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,531.3160000000003,3.781100000000002,3,4,64.60000000000001,4,0.5262225719674639,30,1
TENELIGLIPTIN,CHEMBL2147777,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,426.5900000000002,1.5661200000000006,1,6,56.64,4,0.8010417299824585,30,0
ELUXADOLINE,CHEMBL2159122,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,569.6620000000003,4.159040000000003,4,6,164.63,11,0.21054162510411417,42,1
APROCITENTAN,CHEMBL2165326,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,546.201,2.5318000000000005,2,8,142.20999999999998,8,0.4109825313744394,29,1
RIMEGEPANT,CHEMBL2178422,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,534.5670000000003,4.490000000000004,2,6,119.12999999999998,3,0.3740380384480267,39,1
FINERENONE,CHEMBL2181927,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,378.4320000000002,2.9856999999999996,2,6,110.25999999999999,5,0.8274841249091268,28,0
ABAMETAPIR,CHEMBL2205807,Cc1ccc(-c2ccc(C)cn2)nc1,184.242,2.760440000000001,0,2,25.78,1,0.680654393103414,14,0
PAROMOMYCIN SULFATE,CHEMBL2206196,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,615.6340000000004,-8.861700000000015,13,19,347.32,9,0.11437508455025171,42,3
IDELALISIB,CHEMBL2216870,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,415.43200000000013,3.7543000000000015,2,6,101.38000000000002,5,0.4533184660974361,31,0
QUINAGOLIDE,CHEMBL2218861,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,395.56900000000013,2.136099999999999,2,4,72.88000000000001,7,0.7418884276268264,27,0
TRIMETREXATE GLUCURONATE,CHEMBL2218878,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,369.4250000000001,2.740520000000001,3,8,117.54,6,0.6069831028443925,27,0
FLUVASTATIN SODIUM,CHEMBL2218894,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,411.473,4.628100000000003,3,3,82.69,8,0.5047877346321323,30,0
NABILONE,CHEMBL2218896,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,372.5490000000002,6.264000000000007,1,3,46.53,6,0.5991110663803345,27,1
CEVIMELINE HYDROCHLORIDE,CHEMBL2218917,CC1OC2(CS1)CN1CCC2CC1,199.31899999999993,1.5602,0,3,12.47,0,0.5872820800253644,13,0
MOMELOTINIB DIHYDROCHLORIDE,CHEMBL2219411,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,414.4690000000002,2.9771800000000015,2,7,103.17,6,0.597823059764905,31,0
ERAVACYCLINE DIHYDROCHLORIDE,CHEMBL2219414,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,558.5630000000002,0.29400000000000115,6,10,193.73,5,0.21610433599038925,40,2
NALOXEGOL OXALATE,CHEMBL2219416,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,651.7940000000003,1.8635000000000028,2,12,126.77000000000004,24,0.1252158273224996,46,2
NALOXEGOL,CHEMBL2219418,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,651.7940000000003,1.8635000000000028,2,12,126.77000000000004,24,0.1252158273224996,46,2
ARIPIPRAZOLE LAUROXIL,CHEMBL2219425,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,660.7270000000002,8.675400000000007,0,6,62.32000000000001,19,0.11105766675976755,45,2
CALCIUM GLUBIONATE ANHYDROUS,CHEMBL2219740,O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,358.29600000000005,-5.668899999999993,9,11,217.59999999999997,8,0.19819887387731525,24,2
FLUVASTATIN,CHEMBL2220442,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,411.473,4.628100000000003,3,3,82.69,8,0.5047877346321323,30,0
CLOBETASONE BUTYRATE,CHEMBL2308885,CCCC(=O)O[C@]1(C(=O)CCl)[C@H](C)C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)C(=O)C[C@@]21C,478.98800000000034,4.701400000000005,0,5,77.51,5,0.4224490917261431,33,0
CAPIVASERTIB,CHEMBL2325741,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1,428.9240000000002,2.1004999999999994,4,6,120.16000000000001,6,0.47688881400359556,30,0
XANOMELINE TARTRATE,CHEMBL2336050,CCCCCCOc1nsnc1C1=CCCN(C)C1,281.425,3.2161000000000017,0,5,38.25000000000001,7,0.7193179399301258,19,0
SIPONIMOD,CHEMBL2336071,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,516.6040000000002,6.7727000000000075,1,4,62.129999999999995,9,0.2950723343208272,37,2
ROXADUSTAT,CHEMBL2338329,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,352.34600000000006,2.8555200000000003,3,5,108.75000000000001,5,0.651420729014751,26,0
FOSDENOPTERIN,CHEMBL2338675,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@@H]3COP(=O)(O)O[C@@H]3C(O)(O)[C@@H]1N2,363.223,-2.5202999999999998,7,11,201.27999999999997,0,0.18854761523882443,24,2
VAMOROLONE,CHEMBL2348780,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,356.4620000000001,2.752900000000001,2,4,74.6,2,0.7462733211519809,26,0
CLOMIPHENE,CHEMBL2355051,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,405.96900000000005,6.562600000000006,0,2,12.47,9,0.3734283215865669,29,1
IBUTILIDE FUMARATE,CHEMBL2355456,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.58600000000007,4.164000000000003,2,4,69.64,14,0.4725190328976435,26,0
ISOMETHEPTENE MUCATE,CHEMBL2355839,CNC(C)CCC=C(C)C,141.25799999999998,2.3407,1,1,12.03,4,0.5924784865667705,10,0
DIHYDROTACHYSTEROL,CHEMBL2356023,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@]12C,398.67500000000024,7.720900000000009,1,1,20.23,5,0.46986275806828504,29,1
METOPROLOL SUCCINATE,CHEMBL2356097,COCCc1ccc(OCC(O)CNC(C)C)cc1,267.36899999999997,1.6132,2,4,50.72,9,0.7135696186852986,19,0
CARPHENAZINE MALEATE,CHEMBL2358147,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,425.5980000000002,3.8820000000000032,1,6,47.02000000000001,8,0.6479013320403016,30,0
THIETHYLPERAZINE MALATE,CHEMBL2359670,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,399.62900000000013,5.0388000000000055,0,5,9.72,6,0.6278219543332592,27,1
QUININE SULFATE,CHEMBL2359966,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,324.4240000000001,3.1732000000000014,1,4,45.59,4,0.8776016184783941,24,0
ACETOPHENAZINE MALEATE,CHEMBL2360079,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,411.5710000000001,3.491900000000002,1,6,47.02000000000001,7,0.7040504664729514,29,0
PEMETREXED DISODIUM,CHEMBL2360464,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,427.41700000000014,0.6664000000000003,6,6,191.26,9,0.2867441070042202,31,1
BUCLIZINE HYDROCHLORIDE,CHEMBL2360580,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,433.0390000000001,6.544700000000008,0,2,6.48,5,0.450917622424228,31,1
PENBUTOLOL SULFATE,CHEMBL2361370,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,291.4350000000001,3.472000000000002,2,3,41.489999999999995,6,0.8429853880163447,21,0
LANDIOLOL HYDROCHLORIDE,CHEMBL2362410,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,509.60000000000036,0.6850000000000034,3,9,127.82000000000001,13,0.2598475664508193,36,1
DOXYCYCLINE CALCIUM,CHEMBL2364574,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,444.44000000000017,-0.3475999999999985,6,9,181.62,2,0.3322174879037973,32,1
COBIMETINIB FUMARATE,CHEMBL2364607,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,531.3160000000003,3.781100000000002,3,4,64.60000000000001,4,0.5262225719674639,30,1
DORAVIRINE,CHEMBL2364608,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,425.7540000000001,2.654580000000001,1,5,105.69999999999999,4,0.6914051268589834,29,0
ESKETAMINE HYDROCHLORIDE,CHEMBL2364609,CN[C@]1(c2ccccc2Cl)CCCCC1=O,237.7299999999999,2.897800000000001,1,2,29.1,2,0.8571565291687987,16,0
LATANOPROSTENE BUNOD,CHEMBL2364612,O=C(CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O)OCCCCO[N+](=O)[O-],507.6240000000003,3.7665000000000024,3,8,139.36,18,0.08970462438752819,36,1
MACIMORELIN ACETATE,CHEMBL2364617,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,474.56500000000017,1.8447999999999996,6,4,144.89999999999998,10,0.15385344754641514,35,1
PLAZOMICIN SULFATE,CHEMBL2364623,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,592.6910000000003,-5.361100000000009,11,15,269.29,13,0.08911788188831485,41,3
RIMEGEPANT SULFATE,CHEMBL2364629,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,534.5670000000003,4.490000000000004,2,6,119.12999999999998,3,0.3740380384480267,39,1
SARECYCLINE,CHEMBL2364632,CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,487.5090000000003,0.11380000000000173,5,10,173.85999999999996,5,0.2832962279442589,35,0
SARECYCLINE HYDROCHLORIDE,CHEMBL2364633,CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,487.5090000000003,0.11380000000000173,5,10,173.85999999999996,5,0.2832962279442589,35,0
TAFENOQUINE SUCCINATE,CHEMBL2364635,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,463.5000000000003,5.910820000000005,2,6,78.63,9,0.4107301234210515,33,1
